Psalter,Psalter Book,Psalm,Version,Meter,Canto,CantoID,Paragraph,StanzaQuartrain,LineIndent,LineNum,VerseNum,SpanText
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,5,5,N,19,6,I caused for to swim; with tears
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,5,5,Y,20,6,my couch I watered.
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,5,6,N,21,7,"By reason of my vexing grief,"
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,5,6,Y,22,7,mine eye consumed is;
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,5,6,N,23,7,"It waxeth old, because of all"
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,5,6,Y,24,7,that be mine enemies.
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,6,7,N,25,8,"But now, depart from me all ye"
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,6,7,Y,26,8,that work iniquity:
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,6,7,N,27,8,"For why? the Lord hath heard my voice,"
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,6,7,Y,28,8,when I did mourn and cry.
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,6,8,N,29,9,Unto my supplication
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,6,8,Y,30,9,the Lord did hearing give:
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,6,8,N,31,9,"When I to him my prayer make,"
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,6,8,Y,32,9,the Lord will it receive.
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,7,9,N,33,10,"Let all be sham'd and troubled sore,"
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,7,9,Y,34,10,That en'mies are to me;
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,7,9,N,35,10,"Let them turn back, and suddenly"
1650 Psalter,Book 1 (Psalm 1-41),6,Second,"8,6,8,6",Ps. 6:6-10 II,2,7,9,Y,36,10,ashamed let them be.
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,1,1,N,1,1,"O Lord my God, in thee do I"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,1,1,Y,2,1,my confidence repose:
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,1,1,N,3,1,Save and deliver me from all
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,1,1,Y,4,1,my persecuting foes;
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,1,2,N,5,2,Lest that the enemy my soul
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,1,2,Y,6,2,"should, like a lion, tear,"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,1,2,N,7,2,"In pieces rending it, while there"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,1,2,Y,8,2,is no deliverer.
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,2,3,N,9,3,"O Lord my God, if it be so"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,2,3,Y,10,3,that I committed this;
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,2,3,N,11,3,If it be so that in my hands
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,2,3,Y,12,3,iniquity there is:
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,2,4,N,13,4,If I rewarded ill to him
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,2,4,Y,14,4,that was at peace with me;
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,2,4,N,15,4,"(Yea, ev'n the man that without cause"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,2,4,Y,16,4,my foe was I did free;)
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,3,5,N,17,5,Then let the foe pursue and take
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,3,5,Y,18,5,"my soul, and my life thrust"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,3,5,N,19,5,"Down to the earth, and let him lay"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:1-5,1,3,5,Y,20,5,mine honour in the dust.
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:6-8,2,3,6,N,21,6,"Rise in thy wrath, Lord, raise thyself,"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:6-8,2,3,6,Y,22,6,for my foes raging be;
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:6-8,2,3,6,N,23,6,"And, to the judgment which thou hast"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:6-8,2,3,6,Y,24,6,"commanded, wake for me."
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:6-8,2,4,7,N,25,7,So shall th' assembly of thy folk
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:6-8,2,4,7,Y,26,7,about encompass thee:
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:6-8,2,4,7,N,27,7,"Thou, therefore, for their sakes, return"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:6-8,2,4,7,Y,28,7,unto thy place on high.
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:6-8,2,4,8,N,29,8,The Lord he shall the people judge:
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:6-8,2,4,8,Y,30,8,"my judge, Jehovah, be,"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:6-8,2,4,8,N,31,8,"After my righteousness, and mine"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:6-8,2,4,8,Y,32,8,integrity in me.
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:9-13,3,5,9,N,33,9,O let the wicked's malice end;
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:9-13,3,5,9,Y,34,9,but stablish stedfastly
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:9-13,3,5,9,N,35,9,The righteous: for the righteous God
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:9-13,3,5,9,Y,36,9,the hearts and reins doth try.
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:9-13,3,5,10,N,37,10,"In God, who saves th' upright in heart,"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:9-13,3,5,10,Y,38,10,is my defence and stay.
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:9-13,3,5,10,N,39,11,"God just men judgeth, God is wroth"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:9-13,3,5,10,Y,40,11,with ill men ev'ry day.
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:9-13,3,6,11,N,41,12,"If he do not return again,"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:9-13,3,6,11,Y,42,12,then he his sword will whet;
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:9-13,3,6,11,N,43,12,"His bow he hath already bent,"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:9-13,3,6,11,Y,44,12,and hath it ready set:
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:9-13,3,6,12,N,45,13,He also hath for him prepar'd
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:9-13,3,6,12,Y,46,13,the instruments of death;
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:9-13,3,6,12,N,47,13,Against the persecutors he
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:9-13,3,6,12,Y,48,13,his shafts ordained hath.
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:14-17,4,7,13,N,49,14,"Behold, he with iniquity"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:14-17,4,7,13,Y,50,14,"doth travail, as in birth;"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:14-17,4,7,13,N,51,14,"A mischief he conceived hath,"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:14-17,4,7,13,Y,52,14,and falsehood shall bring forth.
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:14-17,4,7,14,N,53,15,"He made a pit and digg'd it deep,"
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:14-17,4,7,14,Y,54,15,another there to take;
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:14-17,4,7,14,N,55,15,But he is fall'n into the ditch
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:14-17,4,7,14,Y,56,15,which he himself did make.
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:14-17,4,8,15,N,57,16,Upon his own head his mischief
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:14-17,4,8,15,Y,58,16,shall be returned home;
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:14-17,4,8,15,N,59,16,His vi'lent dealing also down
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:14-17,4,8,15,Y,60,16,on his own pate shall come.
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:14-17,4,8,16,N,61,17,According to his righteousness
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:14-17,4,8,16,Y,62,17,the Lord I'll magnify;
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:14-17,4,8,16,N,63,17,And will sing praise unto the name
1650 Psalter,Book 1 (Psalm 1-41),7,First,"8,6,8,6",Ps. 7:14-17,4,8,16,Y,64,17,of God that is most high.
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:1-2,1,1,1,N,1,1,"How excellent in all the earth,"
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:1-2,1,1,1,Y,2,1,"Lord, our Lord, is thy name!"
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:1-2,1,1,1,N,3,1,Who hast thy glory far advanc'd
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:1-2,1,1,1,Y,4,1,above the starry frame.
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:1-2,1,1,2,N,5,2,From infants' and from sucklings' mouth
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:1-2,1,1,2,Y,6,2,"thou didest strength ordain,"
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:1-2,1,1,2,N,7,2,"For thy foes' cause, that so thou might'st"
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:1-2,1,1,2,Y,8,2,th' avenging foe restrain.
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,2,3,N,9,3,"When I look up unto the heav'ns,"
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,2,3,Y,10,3,"which thine own fingers fram'd,"
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,2,3,N,11,3,"Unto the moon, and to the stars,"
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,2,3,Y,12,3,which were by thee ordain'd;
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,2,4,N,13,4,"Then say I, What is man, that he"
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,2,4,Y,14,4,remember'd is by thee?
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,2,4,N,15,4,"Or what the son of man, that thou"
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,2,4,Y,16,4,so kind to him should'st be?
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,3,5,N,17,5,For thou a little lower hast
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,3,5,Y,18,5,him than the angels made;
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,3,5,N,19,5,With glory and with dignity
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,3,5,Y,20,5,thou crowned hast his head.
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,3,6,N,21,6,"Of thy hands' works thou mad'st him lord,"
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,3,6,Y,22,6,all under's feet didst lay;
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,3,6,N,23,7,"All sheep and oxen, yea, and beasts"
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,3,6,Y,24,7,that in the field do stray;
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,4,7,N,25,8,"Fowls of the air, fish of the sea,"
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,4,7,Y,26,8,all that pass through the same.
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,4,7,N,27,9,"How excellent in all the earth,"
1650 Psalter,Book 1 (Psalm 1-41),8,First,"8,6,8,6",Ps. 8:3-9,2,4,7,Y,28,9,"Lord, our Lord, is thy name!"
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:1-6,1,1,1,N,1,1,"Lord, thee I'll praise with all my heart,"
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:1-6,1,1,1,Y,2,1,thy wonders all proclaim.
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:1-6,1,1,1,N,3,2,"In thee, most High, I'll greatly joy,"
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:1-6,1,1,1,Y,4,2,and sing unto thy name.
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:1-6,1,1,2,N,5,3,"When back my foes were turn'd, they fell,"
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:1-6,1,1,2,Y,6,3,and perish'd at thy sight:
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:1-6,1,1,2,N,7,4,For thou maintain'dst my right and cause;
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:1-6,1,1,2,Y,8,4,on throne sat'st judging right.
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:1-6,1,2,3,N,9,5,"The heathen thou rebuked hast,"
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:1-6,1,2,3,Y,10,5,the wicked overthrown;
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:1-6,1,2,3,N,11,5,"Thou hast put out their names, that they"
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:1-6,1,2,3,Y,12,5,may never more be known.
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:1-6,1,2,4,N,13,6,O en'my! now destructions have
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:1-6,1,2,4,Y,14,6,an end perpetual:
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:1-6,1,2,4,N,15,6,Thou cities raz'd; perish'd with them
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:1-6,1,2,4,Y,16,6,is their memorial.
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:7-10,2,3,5,N,17,7,God shall endure for aye; he doth
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:7-10,2,3,5,Y,18,7,for judgment set his throne;
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:7-10,2,3,5,N,19,8,"In righteousness to judge the world,"
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:7-10,2,3,5,Y,20,8,justice to give each one.
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:7-10,2,3,6,N,21,9,God also will a refuge be
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:7-10,2,3,6,Y,22,9,for those that are oppress'd;
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:7-10,2,3,6,N,23,9,A refuge will he be in times
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:7-10,2,3,6,Y,24,9,of trouble to distress'd.
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:7-10,2,4,7,N,25,10,"And they that know thy name, in thee"
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:7-10,2,4,7,Y,26,10,their confidence will place:
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:7-10,2,4,7,N,27,10,For thou hast not forsaken them
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:7-10,2,4,7,Y,28,10,that truly seek thy face.
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:11-14,3,4,8,N,29,11,"O sing ye praises to the Lord,"
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:11-14,3,4,8,Y,30,11,that dwells in Sion hill;
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:11-14,3,4,8,N,31,11,And all the nations among
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:11-14,3,4,8,Y,32,11,his deeds record ye still.
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:11-14,3,5,9,N,33,12,"When he enquireth after blood,"
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:11-14,3,5,9,Y,34,12,he then rememb'reth them:
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:11-14,3,5,9,N,35,12,The humble folk he not forgets
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:11-14,3,5,9,Y,36,12,that call upon his name.
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:11-14,3,5,10,N,37,13,"Lord, pity me; behold the grief"
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:11-14,3,5,10,Y,38,13,which I from foes sustain;
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:11-14,3,5,10,N,39,13,"Ev'n thou, who from the gates of death"
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:11-14,3,5,10,Y,40,13,dost raise me up again;
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:11-14,3,6,11,N,41,14,"That I, in Sion's daughters' gates,"
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:11-14,3,6,11,Y,42,14,may all thy praise advance;
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:11-14,3,6,11,N,43,14,And that I may rejoice always
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:11-14,3,6,11,Y,44,14,in thy deliverance.
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,6,12,N,45,15,The heathen are sunk in the pit
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,6,12,Y,46,15,which they themselves prepar'd;
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,6,12,N,47,15,And in the net which they have hid
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,6,12,Y,48,15,their own feet fast are snar'd.
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,7,13,N,49,16,The Lord is by the judgment known
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,7,13,Y,50,16,which he himself hath wrought:
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,7,13,N,51,16,The sinners' hands do make the snares
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,7,13,Y,52,16,wherewith themselves are caught.
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,7,14,N,53,17,They who are wicked into hell
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,7,14,Y,54,17,each one shall turned be;
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,7,14,N,55,17,And all the nations that forget
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,7,14,Y,56,17,to seek the Lord most high.
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,8,15,N,57,18,For they that needy are shall not
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,8,15,Y,58,18,forgotten be alway;
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,8,15,N,59,18,The expectation of the poor
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,8,15,Y,60,18,shall not be lost for aye.
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,8,16,N,61,19,"Arise, Lord, let not man prevail;"
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,8,16,Y,62,19,judge heathen in thy sight:
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,8,16,N,63,20,"That they may know themselves but men,"
1650 Psalter,Book 1 (Psalm 1-41),9,First,"8,6,8,6",Ps. 9:15-20,4,8,16,Y,64,20,"the nations, Lord, affright."
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,1,1,N,1,1,"Wherefore is it that thou, O Lord,"
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,1,1,Y,2,1,dost stand from us afar?
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,1,1,N,3,1,"And wherefore hidest thou thyself,"
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,1,1,Y,4,1,when times so troublous are?
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,1,2,N,5,2,The wicked in his loftiness
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,1,2,Y,6,2,doth persecute the poor:
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,1,2,N,7,2,In these devices they have fram'd
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,1,2,Y,8,2,let them be taken sure.
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,2,3,N,9,3,The wicked of his heart's desire
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,2,3,Y,10,3,doth talk with boasting great;
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,2,3,N,11,3,"He blesseth him that's covetous,"
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,2,3,Y,12,3,whom yet the Lord doth hate.
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,2,4,N,13,4,"The wicked, through his pride of face,"
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,2,4,Y,14,4,on God he doth not call;
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,2,4,N,15,4,And in the counsels of his heart
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,2,4,Y,16,4,the Lord is not at all.
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,3,5,N,17,5,His ways they always grievous are;
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,3,5,Y,18,5,thy judgments from his sight
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,3,5,N,19,5,Removed are: at all his foes
1650 Psalter,Book 1 (Psalm 1-41),10,First,"8,6,8,6",Ps. 10:1-5,1,3,5,Y,20,5,he puffeth with despight.
